id,name,tournament_type,time_control,start_date,end_date,country,city,venue_name,latitude,longitude,max_players,entry_fee,currency,prize_fund,organizer_name,organizer_email,website,source_url,is_fide_rated
2889,We 3 Citta' Di Caltanissetta - B,classical,,Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),ITA,Caltanissetta,Caltanissetta,,,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=420247,true
2890,We 3 Citta' Di Caltanissetta - A,classical,,Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),ITA,Caltanissetta,Caltanissetta,,,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=420246,true
2891,We 2 Cinisello - Memorial Stefano Gasperoni - B,classical,,Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),ITA,Cinisello Balsamo,Cinisello Balsamo,,,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=398752,true
2892,We 2 Cinisello - Memorial Stefano Gasperoni - A,classical,,Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),ITA,Cinisello Balsamo,Cinisello Balsamo,,,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=398751,true
2893,CISF 2025 - Finale nazionale,classical,,Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),ITA,Montesilvano,Montesilvano,,,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=433176,true
2894,Op 5 Coppa Citta' Di Oristano,classical,,Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),ITA,Oristano,Oristano,39.68457580,8.74588510,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=406381,true
2895,2° Torneo Veloce Club Non Ufficiale Anno 2025-2026,classical,,Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),ITA,Pinerolo,Pinerolo,,,,,EUR,,,,,https://vesus.org/tournament/Jbwo3a5T,true
2896,Op 23 Piemonte Scacchi - Memorial Lanfranco Bombelli,classical,,Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),ITA,Torino,Torino,51.17619030,4.14557530,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=405348,true
2897,Grand Prix Wadowic - Turniej Nr: 976,classical,,Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),POL,Wadowice,Wadowice,49.95722220,19.55222220,,,EUR,,,,,http://www.chessarbiter.com/turnieje/2025/ti_4096/,true
2898,GRAND PRIX POLONII WROCŁAW,classical,,Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),POL,Wrocław,Wrocław,51.09866330,17.05065370,,,EUR,,,,,http://www.chessarbiter.com/turnieje/2025/ti_3597/,true
2899,Hatay Primary Education Week Chess Tournament,classical,,Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),TUR,Hatay,Hatay,36.59272830,36.17226470,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=432936,true
2900,Marshall FIDE Blitz 60,blitz,,Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),USA,New York,New York,40.71272810,-74.00601520,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=428214,true
2901,Bulgarian Team Chess Championship Women - Rapid -,rapid,,Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),BUL,Primorsko,Primorsko,,,,,EUR,,,,,https://chess-results.com/tnr1223399.aspx?lan=0,true
2902,Bulgarian Team Chess Championship Men - Rapid -  1,rapid,,Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),BUL,Primorsko,Primorsko,,,,,EUR,,,,,https://chess-results.com/tnr1223391.aspx?lan=0,true
2903,"Festival de Ajedrez ""Copa Ciudad de Junin"" IRT sub",classical,,Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),ARG,sum mario meoni  newbery 320  junin. bs. as.,sum mario meoni  newbery 320  junin. bs. as.,,,,,EUR,,,,,https://chess-results.com/tnr1224281.aspx?lan=0,true
2904,2° IRT CXBLU STD U2400 Aniversario De Blumenau | 1,classical,,Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),BRA,Bela Vista Country Club,Bela Vista Country Club,,,,,EUR,,,,,https://chess-results.com/tnr1206357.aspx?lan=0,true
2905,III IRT GENIUS -  Itajuba/MG - ID CBX: 9070/25,classical,,Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),BRA,Itajubá,Itajubá,,,,,EUR,,,,,https://chess-results.com/tnr1210690.aspx?lan=0,true
2906,Holbæk Løvfald 2025,classical,,Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),DEN,,,39.86066760,-104.68536730,,,EUR,,,,,http://turnering.skak.dk/TournamentActive/Details?tourId=29646,true
2907,Aarhus Festugeturnering 2025,classical,,Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),DEN,,,39.86066760,-104.68536730,,,EUR,,,,,http://turnering.skak.dk/TournamentActive/Details?tourId=29722,true
2908,19. Werner-Obermeyer-Open Ortenburg,classical,,Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),GER,,,43.25256820,-0.05258850,,,EUR,,,,,https://chess-results.com/Kalender.aspx?lan=4&%7CChessResults.Com%7C2025-09-12%7C2025-09-14%7C19.%20Werner-Obermeyer-Open%20Ortenburg%7C,true
2909,Hans-Wild-Turnier 2025,classical,,Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),GER,Bremen,Bremen,,,,,EUR,,,,,https://chess-results.com/tnr1210069.aspx?lan=0,true
2910,VCH-Open 2025,classical,,Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),GER,Greifswald,Greifswald,,,,,EUR,,,,,https://chess-results.com/tnr1211163.aspx?lan=0,true
2911,4. Oranienburger Chess-Open 2025,classical,,Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),GER,Oranienburg,Oranienburg,,,,,EUR,,,,,https://chess-results.com/tnr1204955.aspx?lan=0,true
2912,19. Int. Standard-Open Rheinfelden 2025,classical,,Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),GER,Rheinfelden,Rheinfelden,,,,,EUR,,,,,https://www.schachbund.de/turnierdetails/19-int-standard-open-rheinfelden-2025.html,true
2913,3° Festival Di Scacchi ''città Di Caltanissetta'',classical,,Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),ITA,Caltanissetta,Caltanissetta,,,,,EUR,,,,,https://www.federscacchi.com/?id=3%C2%B0+FESTIVAL+DI+SCACCHI+%27%27Citt%C3%A0+di+Caltanissetta%27%27&2025-09-12&2025-09-14,true
2914,"3° Festival Di Scacchi ""citta' Di Caltanissetta""",classical,,Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),ITA,Caltanissetta,Caltanissetta,,,,,EUR,,,,,https://vesus.org/tournament/4gIVutVq,true
2915,2° Open Cinisello - Memorial “stefano Gasperoni”,classical,,Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),ITA,Cinisello Balsamo,Cinisello Balsamo,,,,,EUR,,,,,https://www.federscacchi.com/2%C2%B0+Open+Cinisello+-+Memorial+%E2%80%9CStefano+Gasperoni%E2%80%9D&2025-09-12&2025-09-14,true
2916,"2° Open Cinisello ""memorial Stefano Gasperoni""",classical,,Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),ITA,Cinisello Balsamo,Cinisello Balsamo,,,,,EUR,,,,,https://vesus.org/tournament/byGb8r9W,true
2917,5° Torneo Int. Città Di Lonigo,classical,,Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),ITA,Lonigo,Lonigo,,,,,EUR,,,,,https://vesus.org/tournament/ghcQrHHY,true
2918,17° Campionato Italiano Femminile A Squadre - Finale,classical,,Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),ITA,Montesilvano,Montesilvano,,,,,EUR,,,,,https://www.federscacchi.com/?id=17%C2%B0+Campionato+Italiano+Femminile+a+Squadre+-+finale&2025-09-12&2025-09-14,true
2919,V Coppa Città Di Oristano,classical,,Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),ITA,Oristano,Oristano,39.68457580,8.74588510,,,EUR,,,,,https://www.federscacchi.com/V+Coppa+Citt%C3%A0+di+Oristano&2025-09-12&2025-09-14,true
2920,Xxiii Festival Piemonte Scacchi - Mem. L. Bombelli,classical,,Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),ITA,Torino,Torino,51.17619030,4.14557530,,,EUR,,,,,https://www.federscacchi.com/?id=XXIII+Festival+Piemonte+Scacchi+-+Mem.+L.+Bombelli&2025-09-12&2025-09-14,true
2921,Xxiii Festival Piemonte Scacchi,classical,,Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),ITA,Torino,Torino,51.17619030,4.14557530,,,EUR,,,,,https://vesus.org/tournament/lv7pN2MQ,true
2922,Ayr Congress 2025,classical,,Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),SCO,-,-,56.78611120,-4.11405180,,,EUR,,,,,https://www.chessscotland.com/calendar/ayr-congress-2025,true
2923,LIGA CENTRALNE SRBIJE GRUPA ZAPAD - ZONA 1,classical,,Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),SRB,,,44.36431790,16.12409920,,,EUR,,,,,https://chess-results.com/tnr1206992.aspx?lan=0,true
2924,LIGA CENTRALNE SRBIJE GRUPA ISTOK - ZONA 2,classical,,Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),SRB,Cuprija,Cuprija,43.78263160,19.28754480,,,EUR,,,,,https://chess-results.com/tnr1206994.aspx?lan=0,true
2925,LIGA CENTRALNE SRBIJE GRUPA JUG - ZONA 2,classical,,Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),SRB,"hotel ""narcis""  vlasinsko jezero","hotel ""narcis""  vlasinsko jezero",,,,,EUR,,,,,https://chess-results.com/tnr1206984.aspx?lan=0,true
2926,LIGA CENTRALNE SRBIJE GRUPA SEVER - ZONA 1,classical,,Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),SRB,"hotel""mk"" loznica","hotel""mk"" loznica",,,,,EUR,,,,,https://chess-results.com/tnr1206989.aspx?lan=0,true
2927,LIGA CENTRALNE SRBIJE GRUPA SEVER - ZONA 2,classical,,Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),SRB,"kompleks ""aleksandar"" orašac","kompleks ""aleksandar"" orašac",,,,,EUR,,,,,https://chess-results.com/tnr1206987.aspx?lan=0,true
2928,LIGA CENTRALNE SRBIJE GRUPA JUG - ZONA 1,classical,,Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),SRB,Nis,Nis,44.54335720,19.18010210,,,EUR,,,,,https://chess-results.com/tnr1206985.aspx?lan=0,true
2929,LIGA CENTRALNE SRBIJE GRUPA ISTOK - ZONA 1,classical,,Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),SRB,Pozarevac,Pozarevac,,,,,EUR,,,,,https://chess-results.com/tnr1206995.aspx?lan=0,true
2930,LIGA CENTRALNE SRBIJE GRUPA ZAPAD - ZONA 2,classical,,Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),SRB,Varvarin,Varvarin,,,,,EUR,,,,,https://chess-results.com/tnr1206991.aspx?lan=0,true
2931,29.Open Banská Bystrica,classical,,Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),SVK,b.bystrica,b.bystrica,,,,,EUR,,,,,https://www.sachovespravy.sk/turnaj.htm?29.Open
%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Banská%20Bystrica%7CB.Bystrica%7C12.9.-14.9.2025%7C,true
2932,FIDE OPEN Banská Bystrica 2025 A VC Mládeže,classical,,Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),SVK,Banská Bystrica,Banská Bystrica,,,,,EUR,,,,,https://chess.sk/index.php?str=kalendar&detail=19&id_kalendar=5488&action_kalendar=show,true
2933,SixDays September OPEN Norm Edition 2025,classical,,Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),HUN,Budapest,Budapest,47.45068690,19.09105230,,,EUR,,,,,https://calendar.fide.com/calendar.php?id=3078,true
2934,SixDays Budapest September 2025 U2250,classical,,Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),HUN,Budapest,Budapest,47.45068690,19.09105230,,,EUR,,,,,https://chess-results.com/tnr1203152.aspx?lan=0,true
2935,SixDays Budapest September 2025 Swiss Norm Edition,classical,,Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),HUN,Budapest,Budapest,47.45068690,19.09105230,,,EUR,,,,,https://chess-results.com/tnr1170053.aspx?lan=0,true
2936,XL Open Basque Country Sestao 2025 33 Magistral In,classical,,Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),ESP,Sestao,Sestao,,,,,EUR,,,,,https://chess-results.com/tnr1120053.aspx?lan=0,true
2937,Bienvenidos A La Página Del 40.º Open Sestao Basque Country – 33.º Magistral Internacional De Euskadi,classical,,Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),ESP,Sestao,Sestao,,,,,EUR,,,,,https://calendar.fide.com/calendar.php?id=3436,true
2938,40. Abierto Internacional De Ajedrez Sestao 2025,classical,,Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),ESP,Sestao,Sestao,,,,,EUR,,,,,https://ajedrezenmadrid.com/torneos/muestra/25091200,true
2939,"Torneo Rapid 25' + 5"" (aperto A Tutti - Valido Come Campionato Sociale)",rapid,,Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),ITA,Masate,Masate,,,,,EUR,,,,,https://vesus.org/tournament/H9SwV7Cx,true
2940,LIGA CENTRALNE SRBIJE GRUPA SEVER,classical,,Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),SRB,"Hotel""MK"" Loznica","Hotel""MK"" Loznica",,,,,EUR,,,,,https://chess-results.com/tnr1206990.aspx?lan=0,true
2941,LIGA CENTRALNE SRBIJE GRUPA ZAPAD 2025,classical,,Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),SRB,Novi Pazar,Novi Pazar,,,,,EUR,,,,,https://chess-results.com/tnr1206993.aspx?lan=0,true
2942,LIGA CENTRALNE SRBIJE GRUPA JUG 2025,classical,,Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),SRB,"Hotel ""Narcis"", Vlasinsko jezero","Hotel ""Narcis"", Vlasinsko jezero",,,,,EUR,,,,,https://chess-results.com/tnr1206986.aspx?lan=0,true
2943,LIGA CENTRALNE SRBIJE GRUPA ISTOK,classical,,Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),SRB,Pozarevac,Pozarevac,,,,,EUR,,,,,https://chess-results.com/tnr1206996.aspx?lan=0,true
2944,42. Krefelder Stadtmeisterschaft 2025,classical,,Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),GER,Krefeld,Krefeld,,,,,EUR,,,,,https://chess-results.com/tnr1211476.aspx?lan=0,true
2945,NÖSV 1.Klasse Mostviertel 2025/26,classical,,Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),AUT,Mostviertel,Mostviertel,,,,,EUR,,,,,https://chess-results.com/tnr1216261.aspx?lan=0,true
2946,Waldviertler Liga 2025/2026,classical,,Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),AUT,,,-36.85298710,174.76642000,,,EUR,,,,,https://chess-results.com/tnr1185451.aspx?lan=0,true
2947,1.Klasse Waldviertel 2025/2026,classical,,Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Tue Dec 09 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),AUT,,,-36.85298710,174.76642000,,,EUR,,,,,https://chess-results.com/tnr1185477.aspx?lan=0,true
3140,Simultânea com GM - Manaus Chess Open,classical,,Wed Dec 10 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Wed Dec 10 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),BRA,,,44.69767780,7.85427070,,,EUR,,,,,https://www.worldchesscalendar.com/tournament/507762,true
3141,Simultânea Com GM - Manaus Chess Open,classical,,Wed Dec 10 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Wed Dec 10 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),BRA,Manaus,Manaus,,,,,EUR,,,,,https://chess-results.com/tnr1104651.aspx?lan=0,true
3142,5. HSL-JUG 2025 6-7,classical,,Wed Dec 10 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Wed Dec 10 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),CRO,Split,Split,43.50652190,16.48297390,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=417241,true
3143,Northampton Rapid Play Chess Series October 2025 - U2400,rapid,,Wed Dec 10 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Wed Dec 10 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),ENG,Northampton,Northampton,52.23432970,-0.90280500,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=433076,true
3144,Northampton Rapid Play Chess Series October 2025 - U1900,rapid,,Wed Dec 10 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Wed Dec 10 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),ENG,Northampton,Northampton,52.23432970,-0.90280500,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=433078,true
3145,Northampton Rapid Play Chess Series October 2025 - U1600,rapid,,Wed Dec 10 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Wed Dec 10 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),ENG,Northampton,Northampton,52.23432970,-0.90280500,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=433079,true
3146,Northampton Rapid Play Chess Series 2025/26,rapid,,Wed Dec 10 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Wed Dec 10 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),ENG,Northampton,Northampton,52.23432970,-0.90280500,,,EUR,,,,,https://www.englishchess.org.uk/event/northampton-rapid-play-chess-series-2025-26/,true
3147,U1800 - IBIZA TRAVEL 2025,classical,,Wed Dec 10 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Wed Dec 10 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),ESP,San Antoni De Portmany (Baleares),San Antoni De Portmany (Baleares),,,,,EUR,,,,,https://chess-results.com/tnr1221864.aspx?lan=0,true
3148,CATUR PUTRI SPECTRA 2025,classical,,Wed Dec 10 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Wed Dec 10 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),INA,Bogor,Bogor,-6.52105030,106.87508270,,,EUR,,,,,https://www.chessmanager.com/en-us/tournaments/5125348782768128,true
3149,CATUR PUTRA SPECTRA 2025,classical,,Wed Dec 10 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Wed Dec 10 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),INA,bogor,bogor,-6.52105030,106.87508270,,,EUR,,,,,https://www.chessmanager.com/en-us/tournaments/4734306656976896,true
3150,Solas Irish Cancer FIDE Rapid Tournament (PLACEHOLDER),rapid,,Wed Dec 10 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Wed Dec 10 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),IRL,Dublin,Dublin,53.40360100,-6.21724350,,,EUR,,,,,http://www.icu.ie/events/1982,true
3151,SOLAS Irish Cancer Rapid  Tournament 202,rapid,,Wed Dec 10 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),Wed Dec 10 2025 00:00:00 GMT+0100 (Mitteleuropäische Normalzeit),IRL,solas eco centre  portarlington,solas eco centre  portarlington,,,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=411026,true
